Year	Segment	Category	Sub-Category	Sales	Profit
2015	Corporate	Office Supplies	Storage	563.81	21.14
2015	Consumer	Office Supplies	Paper	20.74	7.26
2015	Consumer	Furniture	Furnishings	43.30	4.33
2015	Consumer	Office Supplies	Storage	29.90	5.08
2015	Consumer	Technology	Phones	55.98	4.20
2015	Home Office	Office Supplies	Storage	24.56	6.88
2015	Consumer	Office Supplies	Binders	36.62	13.73
2015	Corporate	Office Supplies	Art	24.78	6.94
2015	Corporate	Office Supplies	Binders	19.14	8.80
2015	Corporate	Technology	Copiers	899.97	314.99
2015	Corporate	Office Supplies	Paper	32.40	15.55
2015	Home Office	Office Supplies	Binders	8.26	3.88
2015	Home Office	Office Supplies	Binders	29.84	13.43
2015	Home Office	Technology	Accessories	67.98	14.96
2015	Corporate	Office Supplies	Paper	6.48	3.11
2015	Home Office	Office Supplies	Art	3.42	0.30
2015	Home Office	Furniture	Furnishings	51.07	5.11
2015	Consumer	Office Supplies	Paper	9.57	2.99
2015	Consumer	Office Supplies	Storage	82.37	-19.56
2015	Consumer	Furniture	Furnishings	364.70	-36.47
2015	Consumer	Furniture	Furnishings	40.26	11.07
2015	Consumer	Technology	Accessories	11.67	-0.73
2015	Corporate	Technology	Phones	225.58	22.56
2015	Consumer	Office Supplies	Envelopes	6.21	2.17
2015	Consumer	Office Supplies	Envelopes	28.75	9.34
2015	Consumer	Office Supplies	Paper	27.22	9.87
2015	Consumer	Furniture	Chairs	197.37	-25.38
2015	Consumer	Office Supplies	Binders	"3,050.38"	1143.89
2015	Consumer	Technology	Phones	133.98	33.50
2015	Home Office	Office Supplies	Paper	11.95	4.33
2015	Home Office	Office Supplies	Binders	4.54	-3.33
2015	Home Office	Office Supplies	Binders	9.16	-6.10
2015	Home Office	Furniture	Furnishings	75.36	20.72
2015	Consumer	Office Supplies	Art	51.98	15.07
2015	Corporate	Office Supplies	Art	13.63	3.58
2015	Corporate	Office Supplies	Binders	6.13	-4.49
2015	Corporate	Furniture	Chairs	643.14	56.27
2015	Corporate	Office Supplies	Paper	20.74	7.26
2015	Consumer	Furniture	Furnishings	60.84	19.47
2015	Consumer	Office Supplies	Storage	450.04	58.51
2015	Consumer	Office Supplies	Binders	34.60	16.61
2015	Consumer	Technology	Phones	467.97	140.39
2015	Consumer	Office Supplies	Binders	33.02	15.85
2015	Consumer	Furniture	Furnishings	12.56	4.02
2015	Consumer	Office Supplies	Paper	6.48	3.11
2015	Consumer	Office Supplies	Envelopes	186.69	87.74
2015	Home Office	Office Supplies	Binders	5.79	-9.56
2015	Home Office	Office Supplies	Storage	228.92	14.31
2015	Home Office	Office Supplies	Labels	5.90	1.99
2015	Corporate	Furniture	Furnishings	257.64	100.48
2015	Corporate	Technology	Phones	125.98	47.24
2015	Consumer	Technology	Phones	125.94	15.74
2015	Home Office	Technology	Accessories	319.98	92.00
2015	Consumer	Technology	Phones	107.98	37.79
2015	Consumer	Office Supplies	Fasteners	4.96	2.33
2015	Home Office	Furniture	Tables	796.43	-525.64
2015	Consumer	Office Supplies	Binders	"1,217.57"	456.59
2015	Consumer	Technology	Phones	201.57	22.68
2015	Consumer	Technology	Phones	217.58	19.04
2015	Consumer	Office Supplies	Fasteners	5.43	1.79
2015	Consumer	Technology	Phones	143.98	9.00
2015	Corporate	Furniture	Furnishings	27.42	9.32
2015	Corporate	Office Supplies	Binders	165.98	74.69
2015	Corporate	Technology	Accessories	75.00	18.00
2015	Home Office	Office Supplies	Paper	31.10	10.89
2015	Home Office	Office Supplies	Storage	78.26	-17.61
2015	Consumer	Furniture	Furnishings	204.85	57.36
2015	Consumer	Office Supplies	Art	20.96	5.24
2015	Consumer	Office Supplies	Binders	88.75	27.74
2015	Consumer	Office Supplies	Storage	304.23	9.13
2015	Consumer	Office Supplies	Paper	47.95	16.18
2015	Consumer	Office Supplies	Binders	0.98	-1.48
2015	Consumer	Furniture	Furnishings	75.38	-20.73
2015	Consumer	Office Supplies	Labels	4.61	1.67
2015	Corporate	Technology	Accessories	41.90	8.80
2015	Consumer	Office Supplies	Binders	143.96	69.10
2015	Consumer	Office Supplies	Storage	15.42	4.16
2015	Consumer	Office Supplies	Binders	43.04	21.09
2015	Consumer	Furniture	Chairs	332.94	79.91
2015	Consumer	Technology	Phones	971.88	109.34
2015	Home Office	Office Supplies	Paper	43.06	15.61
2015	Corporate	Office Supplies	Labels	5.90	1.99
2015	Corporate	Furniture	Furnishings	621.76	46.63
2015	Corporate	Office Supplies	Paper	15.55	5.44
2015	Corporate	Furniture	Bookcases	482.94	-376.69
2015	Home Office	Office Supplies	Binders	119.56	55.00
2015	Home Office	Office Supplies	Art	140.75	42.23
2015	Consumer	Furniture	Furnishings	20.10	1.76
2015	Consumer	Office Supplies	Paper	24.96	11.23
2015	Consumer	Furniture	Chairs	117.88	1.31
2015	Home Office	Technology	Phones	269.98	72.89
2015	Consumer	Office Supplies	Appliances	32.78	-85.24
2015	Consumer	Furniture	Chairs	408.42	-5.83
2015	Consumer	Furniture	Chairs	382.12	-92.80
2015	Consumer	Office Supplies	Storage	68.60	6.00
2015	Consumer	Office Supplies	Storage	435.50	48.99
2015	Consumer	Office Supplies	Paper	11.17	3.77
2015	Consumer	Office Supplies	Paper	11.95	4.03
2015	Consumer	Office Supplies	Paper	15.55	5.64
2015	Home Office	Office Supplies	Paper	19.44	9.33
2015	Corporate	Technology	Phones	74.24	8.35
2015	Corporate	Furniture	Furnishings	159.84	45.95
2015	Corporate	Office Supplies	Binders	2.89	-2.31
2015	Corporate	Office Supplies	Paper	9.39	3.29
2015	Consumer	Furniture	Chairs	70.98	4.97
2015	Consumer	Office Supplies	Labels	294.93	144.52
2015	Corporate	Furniture	Furnishings	168.46	-29.48
2015	Corporate	Office Supplies	Paper	6.72	2.44
2015	Corporate	Furniture	Furnishings	282.89	56.58
2015	Consumer	Technology	Phones	"1,099.96"	285.99
2015	Home Office	Office Supplies	Art	15.48	4.49
2015	Home Office	Office Supplies	Binders	22.85	7.43
2015	Corporate	Furniture	Furnishings	4.93	0.74
2015	Corporate	Office Supplies	Binders	7.23	-5.78
2015	Home Office	Office Supplies	Binders	19.00	8.93
2015	Consumer	Technology	Accessories	34.80	2.18
2015	Consumer	Office Supplies	Storage	38.98	-2.44
2015	Corporate	Furniture	Furnishings	4.93	0.74
2015	Corporate	Office Supplies	Labels	11.78	4.27
2015	Corporate	Furniture	Furnishings	13.96	6.70
2015	Corporate	Furniture	Furnishings	155.82	63.89
2015	Corporate	Technology	Phones	124.95	2.50
2015	Corporate	Office Supplies	Storage	601.65	156.43
2015	Home Office	Furniture	Bookcases	301.96	60.39
2015	Consumer	Furniture	Chairs	170.35	-17.04
2015	Corporate	Office Supplies	Art	11.12	2.89
2015	Consumer	Office Supplies	Paper	21.12	6.60
2015	Corporate	Office Supplies	Paper	6.58	3.03
2015	Corporate	Office Supplies	Binders	122.94	59.01
2015	Consumer	Office Supplies	Art	5.16	0.84
2015	Consumer	Office Supplies	Fasteners	15.80	5.06
2015	Consumer	Technology	Machines	464.97	209.24
2015	Consumer	Furniture	Furnishings	181.96	20.02
2015	Consumer	Office Supplies	Labels	12.39	5.70
2015	Consumer	Office Supplies	Binders	84.09	42.05
2015	Consumer	Office Supplies	Art	79.36	32.54
2015	Consumer	Office Supplies	Binders	153.36	70.55
2015	Consumer	Office Supplies	Binders	43.68	21.40
2015	Consumer	Office Supplies	Storage	98.21	28.48
2015	Consumer	Technology	Phones	269.98	40.50
2015	Corporate	Office Supplies	Appliances	48.63	-121.58
2015	Consumer	Office Supplies	Binders	3.37	-2.24
2015	Consumer	Office Supplies	Binders	39.92	12.97
2015	Consumer	Furniture	Furnishings	289.80	36.23
2015	Consumer	Office Supplies	Binders	2.50	-2.00
2015	Consumer	Office Supplies	Binders	6.48	-4.75
2015	Consumer	Furniture	Chairs	341.49	-73.18
2015	Consumer	Office Supplies	Art	11.12	0.83
2015	Consumer	Furniture	Furnishings	25.34	3.48
2015	Consumer	Office Supplies	Paper	29.97	13.49
2015	Consumer	Office Supplies	Binders	98.35	34.42
2015	Corporate	Furniture	Tables	199.84	-37.11
2015	Corporate	Technology	Phones	716.00	193.32
2015	Corporate	Office Supplies	Binders	221.06	103.90
2015	Consumer	Furniture	Chairs	383.61	-5.48
2015	Consumer	Technology	Phones	148.48	16.70
2015	Consumer	Technology	Phones	537.54	53.75
2015	Consumer	Office Supplies	Binders	1.93	-2.99
2015	Consumer	Office Supplies	Art	6.91	0.69
2015	Consumer	Furniture	Furnishings	7.76	-2.13
2015	Consumer	Technology	Phones	659.17	49.44
2015	Consumer	Technology	Phones	307.17	30.72
2015	Consumer	Office Supplies	Binders	11.81	4.28
2015	Consumer	Furniture	Chairs	"1,931.04"	321.84
2015	Consumer	Office Supplies	Paper	9.96	4.68
2015	Home Office	Office Supplies	Binders	41.57	-66.51
2015	Corporate	Office Supplies	Paper	38.88	18.66
2015	Consumer	Office Supplies	Storage	272.74	-64.77
2015	Consumer	Office Supplies	Paper	18.50	6.70
2015	Consumer	Furniture	Chairs	441.92	49.72
2015	Consumer	Furniture	Bookcases	127.76	-191.65
2015	Corporate	Furniture	Chairs	"1,348.70"	-219.16
2015	Corporate	Furniture	Chairs	700.15	78.77
2015	Corporate	Office Supplies	Paper	80.88	39.63
2015	Corporate	Technology	Accessories	599.90	191.97
2015	Home Office	Furniture	Chairs	150.98	43.78
2015	Home Office	Office Supplies	Envelopes	137.25	63.14
2015	Home Office	Office Supplies	Fasteners	11.52	5.41
2015	Consumer	Furniture	Bookcases	195.47	-13.80
2015	Corporate	Furniture	Bookcases	231.92	5.80
2015	Corporate	Office Supplies	Labels	6.26	2.04
2015	Corporate	Office Supplies	Fasteners	14.43	3.43
2015	Consumer	Technology	Accessories	519.96	176.79
2015	Corporate	Office Supplies	Art	5.76	1.61
2015	Consumer	Office Supplies	Binders	3.33	1.21
2015	Consumer	Technology	Phones	135.99	36.72
2015	Consumer	Furniture	Furnishings	7.38	2.14
2015	Consumer	Office Supplies	Binders	2.03	-1.35
2015	Consumer	Office Supplies	Storage	34.76	9.73
2015	Consumer	Technology	Accessories	831.20	124.68
2015	Consumer	Office Supplies	Paper	26.40	11.88
2015	Consumer	Office Supplies	Envelopes	106.75	49.11
2015	Consumer	Office Supplies	Paper	97.82	45.98
2015	Consumer	Office Supplies	Storage	141.40	38.18
2015	Consumer	Office Supplies	Binders	2.88	-4.46
2015	Consumer	Furniture	Bookcases	384.94	-126.48
2015	Consumer	Technology	Phones	153.58	13.44
2015	Consumer	Furniture	Bookcases	913.43	-52.20
2015	Home Office	Office Supplies	Appliances	68.94	20.68
2015	Home Office	Furniture	Furnishings	128.82	50.24
2015	Consumer	Office Supplies	Binders	10.51	3.68
2015	Home Office	Furniture	Furnishings	20.94	6.07
2015	Home Office	Office Supplies	Binders	135.09	62.14
2015	Home Office	Technology	Accessories	279.86	64.37
2015	Home Office	Office Supplies	Binders	90.06	41.43
2015	Home Office	Office Supplies	Binders	25.18	-18.46
2015	Consumer	Office Supplies	Fasteners	9.42	0.47
2015	Consumer	Office Supplies	Paper	12.96	6.22
2015	Consumer	Furniture	Bookcases	704.90	56.39
2015	Consumer	Furniture	Chairs	561.57	28.08
2015	Corporate	Office Supplies	Envelopes	98.46	49.23
2015	Corporate	Furniture	Tables	358.58	39.44
2015	Consumer	Technology	Phones	623.96	39.00
2015	Consumer	Furniture	Tables	393.17	-204.45
2015	Consumer	Office Supplies	Envelopes	167.86	78.89
2015	Corporate	Office Supplies	Binders	9.14	3.09
2015	Corporate	Office Supplies	Binders	23.14	8.39
2015	Corporate	Office Supplies	Art	99.20	25.79
2015	Corporate	Furniture	Chairs	266.35	13.32
2015	Consumer	Office Supplies	Paper	10.37	3.63
2015	Consumer	Technology	Phones	29.97	0.30
2015	Consumer	Technology	Accessories	209.93	92.37
2015	Consumer	Furniture	Furnishings	5.28	2.32
2015	Consumer	Office Supplies	Binders	10.92	4.10
2015	Corporate	Office Supplies	Storage	61.79	6.18
2015	Home Office	Furniture	Chairs	155.88	38.97
2015	Consumer	Technology	Accessories	"2,309.65"	762.18
2015	Consumer	Furniture	Tables	"1,090.78"	-290.88
2015	Consumer	Office Supplies	Paper	19.44	9.33
2015	Corporate	Technology	Accessories	239.70	105.47
2015	Corporate	Office Supplies	Supplies	52.59	15.78
2015	Home Office	Office Supplies	Art	6.72	3.36
2015	Home Office	Furniture	Tables	"1,004.98"	-175.87
2015	Consumer	Office Supplies	Binders	6.37	2.15
2015	Consumer	Technology	Machines	558.40	41.88
2015	Home Office	Technology	Phones	128.85	3.87
2015	Home Office	Office Supplies	Paper	8.40	4.12
2015	Home Office	Technology	Accessories	199.98	83.99
2015	Home Office	Furniture	Chairs	110.98	15.54
2015	Consumer	Furniture	Tables	277.50	-188.70
2015	Corporate	Office Supplies	Storage	33.49	-1.26
2015	Corporate	Office Supplies	Supplies	23.04	-4.90
2015	Corporate	Office Supplies	Binders	1.36	-2.18
2015	Corporate	Furniture	Furnishings	14.76	-11.44
2015	Corporate	Office Supplies	Paper	27.22	9.87
2015	Corporate	Office Supplies	Labels	35.52	13.32
2015	Corporate	Office Supplies	Binders	6.23	-9.66
2015	Corporate	Office Supplies	Paper	56.70	19.14
2015	Corporate	Furniture	Bookcases	369.20	-114.02
2015	Corporate	Office Supplies	Binders	3.30	1.12
2015	Home Office	Office Supplies	Binders	19.15	6.46
2015	Consumer	Office Supplies	Binders	28.40	13.06
2015	Consumer	Furniture	Furnishings	212.94	34.07
2015	Consumer	Office Supplies	Art	106.80	10.68
2015	Corporate	Office Supplies	Appliances	77.58	20.17
2015	Corporate	Technology	Phones	494.97	148.49
2015	Corporate	Office Supplies	Labels	25.06	11.78
2015	Consumer	Office Supplies	Binders	6.61	2.23
2015	Consumer	Office Supplies	Binders	7.28	2.73
2015	Consumer	Furniture	Chairs	144.78	10.86
2015	Consumer	Office Supplies	Art	39.66	11.90
2015	Consumer	Office Supplies	Appliances	113.92	33.04
2015	Consumer	Office Supplies	Binders	447.86	210.49
2015	Consumer	Technology	Accessories	79.99	28.80
2015	Corporate	Office Supplies	Art	2.20	0.97
2015	Corporate	Furniture	Tables	622.45	136.94
2015	Corporate	Office Supplies	Storage	21.98	0.22
2015	Consumer	Technology	Phones	307.98	89.31
2015	Consumer	Furniture	Tables	382.81	-153.12
2015	Consumer	Office Supplies	Storage	41.96	2.94
2015	Consumer	Office Supplies	Binders	"1,217.57"	456.59
2015	Consumer	Furniture	Furnishings	47.04	18.35
2015	Consumer	Furniture	Furnishings	6.16	2.96
2015	Consumer	Technology	Phones	979.95	274.39
2015	Consumer	Office Supplies	Paper	143.70	68.98
2015	Consumer	Office Supplies	Fasteners	10.65	5.01
2015	Consumer	Technology	Accessories	247.80	34.69
2015	Corporate	Office Supplies	Labels	4.61	1.67
2015	Home Office	Furniture	Bookcases	687.40	48.12
2015	Corporate	Furniture	Furnishings	10.02	4.41
2015	Corporate	Office Supplies	Paper	144.12	69.18
2015	Home Office	Office Supplies	Labels	3.75	1.80
2015	Home Office	Office Supplies	Labels	41.40	19.87
2015	Home Office	Office Supplies	Art	29.79	12.51
2015	Consumer	Technology	Phones	438.37	38.36
2015	Consumer	Technology	Phones	139.94	-31.49
2015	Consumer	Office Supplies	Appliances	133.47	15.02
2015	Consumer	Office Supplies	Binders	64.75	29.14
2015	Consumer	Furniture	Furnishings	46.15	12.11
2015	Home Office	Office Supplies	Art	11.96	3.11
2015	Home Office	Technology	Phones	138.00	34.50
2015	Corporate	Office Supplies	Art	50.80	13.21
2015	Consumer	Office Supplies	Binders	5.64	2.71
2015	Consumer	Office Supplies	Binders	11.36	5.57
2015	Consumer	Office Supplies	Storage	422.86	15.86
2015	Consumer	Furniture	Furnishings	31.56	10.41
2015	Corporate	Office Supplies	Art	64.68	8.09
2015	Corporate	Office Supplies	Storage	323.10	61.39
2015	Consumer	Furniture	Furnishings	104.23	28.14
2015	Consumer	Office Supplies	Storage	70.26	18.97
2015	Consumer	Office Supplies	Art	2.30	0.26
2015	Consumer	Technology	Phones	"1,879.96"	211.50
2015	Consumer	Office Supplies	Paper	313.02	105.65
2015	Consumer	Office Supplies	Labels	5.04	1.76
2015	Corporate	Technology	Phones	519.79	-112.62
2015	Corporate	Technology	Accessories	31.18	-5.46
2015	Corporate	Office Supplies	Paper	10.37	3.63
2015	Corporate	Office Supplies	Binders	2.72	-1.91
2015	Corporate	Furniture	Furnishings	254.35	0.00
2015	Corporate	Office Supplies	Binders	3.76	-2.76
2015	Corporate	Office Supplies	Paper	10.27	3.21
2015	Consumer	Office Supplies	Storage	44.69	3.35
2015	Consumer	Furniture	Bookcases	301.47	-205.00
2015	Corporate	Office Supplies	Binders	52.20	23.49
2015	Consumer	Technology	Accessories	30.08	-5.26
2015	Consumer	Office Supplies	Paper	36.29	12.70
2015	Consumer	Office Supplies	Art	10.27	1.16
2015	Consumer	Technology	Accessories	252.80	-31.60
2015	Home Office	Furniture	Chairs	544.01	40.80
2015	Home Office	Office Supplies	Paper	59.94	28.17
2015	Home Office	Office Supplies	Paper	23.92	11.72
2015	Home Office	Office Supplies	Paper	4.28	1.93
2015	Corporate	Furniture	Bookcases	586.40	34.49
2015	Corporate	Office Supplies	Storage	80.98	3.24
2015	Corporate	Office Supplies	Binders	12.83	-8.98
2015	Corporate	Furniture	Chairs	598.46	-42.75
2015	Corporate	Furniture	Furnishings	25.98	-3.90
2015	Corporate	Office Supplies	Art	17.52	8.23
2015	Corporate	Office Supplies	Art	35.76	10.01
2015	Home Office	Office Supplies	Supplies	3.49	-0.70
2015	Home Office	Technology	Accessories	21.73	3.80
2015	Home Office	Office Supplies	Storage	663.07	-165.77
2015	Home Office	Office Supplies	Binders	99.59	-82.99
2015	Home Office	Office Supplies	Paper	49.57	15.49
2015	Corporate	Office Supplies	Binders	50.11	16.29
2015	Home Office	Office Supplies	Art	16.52	7.60
2015	Consumer	Office Supplies	Supplies	31.68	2.77
2015	Consumer	Office Supplies	Paper	10.37	3.63
2015	Consumer	Office Supplies	Fasteners	12.03	2.26
2015	Consumer	Office Supplies	Appliances	5.77	-13.55
2015	Consumer	Office Supplies	Appliances	542.94	152.02
2015	Consumer	Office Supplies	Labels	8.64	4.23
2015	Consumer	Office Supplies	Paper	193.80	94.96
2015	Consumer	Office Supplies	Paper	21.40	9.63
2015	Consumer	Office Supplies	Paper	97.88	48.94
2015	Consumer	Technology	Accessories	251.91	47.86
2015	Consumer	Office Supplies	Appliances	25.86	6.72
2015	Consumer	Office Supplies	Storage	999.43	124.93
2015	Consumer	Office Supplies	Storage	724.08	-135.77
2015	Consumer	Furniture	Tables	918.79	-118.13
2015	Consumer	Office Supplies	Binders	2.72	-4.22
2015	Corporate	Furniture	Tables	284.36	-75.83
2015	Corporate	Technology	Accessories	26.00	11.70
2015	Consumer	Technology	Machines	"3,080.00"	1416.80
2015	Consumer	Technology	Accessories	79.96	18.39
2015	Consumer	Technology	Phones	587.97	170.51
2015	Consumer	Furniture	Furnishings	14.91	4.62
2015	Consumer	Office Supplies	Art	7.15	0.72
2015	Consumer	Technology	Phones	26.98	4.05
2015	Consumer	Office Supplies	Labels	6.91	2.51
2015	Consumer	Office Supplies	Storage	435.50	48.99
2015	Home Office	Furniture	Chairs	40.78	4.59
2015	Home Office	Office Supplies	Appliances	105.96	29.67
2015	Consumer	Furniture	Furnishings	20.10	-16.59
2015	Consumer	Office Supplies	Binders	3.80	-6.08
2015	Consumer	Furniture	Furnishings	7.88	-3.94
2015	Consumer	Office Supplies	Storage	484.65	92.08
2015	Consumer	Office Supplies	Supplies	32.94	9.22
2015	Consumer	Office Supplies	Paper	114.20	52.53
2015	Consumer	Office Supplies	Labels	3.08	1.48
2015	Home Office	Office Supplies	Binders	5.10	1.66
2015	Corporate	Technology	Copiers	"2,799.96"	874.99
2015	Consumer	Office Supplies	Storage	892.35	267.71
2015	Consumer	Furniture	Bookcases	307.67	28.96
2015	Consumer	Office Supplies	Storage	728.82	29.15
2015	Consumer	Office Supplies	Binders	41.36	13.96
2015	Consumer	Technology	Phones	43.18	15.11
2015	Consumer	Furniture	Furnishings	4.16	1.75
2015	Corporate	Technology	Phones	"1,099.96"	82.50
2015	Corporate	Furniture	Tables	103.48	-16.26
2015	Corporate	Office Supplies	Storage	470.36	122.29
2015	Home Office	Technology	Phones	131.98	35.63
2015	Home Office	Technology	Accessories	114.52	11.45
2015	Consumer	Office Supplies	Paper	58.32	27.99
2015	Corporate	Furniture	Bookcases	"1,552.83"	200.95
2015	Corporate	Office Supplies	Binders	137.24	46.32
2015	Corporate	Technology	Accessories	36.51	15.70
2015	Corporate	Technology	Machines	239.98	80.99
2015	Home Office	Office Supplies	Paper	20.96	6.81
2015	Home Office	Technology	Phones	555.96	41.70
2015	Consumer	Office Supplies	Binders	4.75	1.60
2015	Consumer	Technology	Copiers	959.98	335.99
2015	Consumer	Office Supplies	Binders	14.37	4.49
2015	Home Office	Office Supplies	Binders	114.60	51.57
2015	Home Office	Furniture	Chairs	60.74	15.19
2015	Home Office	Furniture	Furnishings	124.36	27.36
2015	Home Office	Office Supplies	Storage	"1,088.76"	315.74
2015	Corporate	Office Supplies	Envelopes	200.98	62.81
